Shipment_ID,Customer_ID,Origin_ServiceCenter_ID,Destination_ServiceCenter_ID,Driver_ID,Equipment_ID,Pickup_Date,Delivery_Date,Promised_Delivery_Date,Month,Quarter,Year,Service_Type,Origin_State_Full,Destination_State_Full,Weight_lbs,Pieces,Pallets,Freight_Class,Transit_Days_Actual,Transit_Days_Promised,On_Time,Base_Rate_USD,Fuel_Surcharge_USD,Accessorial_Charges_USD,Total_Revenue_USD,Total_Cost_USD,Gross_Margin_USD,Gross_Margin_Pct,Claim_Filed,Claim_Reason,Claim_Amount_USD,Miles,Revenue_Per_Hundredweight,Revenue_Per_Mile
PRO1002745,CUST0037,SC005,SC010,DRV0127,TRK0031,"Saturday, July 29, 2023","Tuesday, August 1, 2023","Tuesday, August 1, 2023",July,3,2023,Standard LTL,Texas,Georgia,13113.2,7,1,65,3,3,TRUE,"$4,438.70 ","$1,156.33 ",$0 ,"$5,595.03 ","$4,438.31 ","$1,156.72 ",20.67,FALSE,No Claim,$0 ,1812,$42.67 ,2.56
PRO1002750,CUST0060,SC025,SC008,DRV0185,TRK0134,"Thursday, April 27, 2023","Sunday, April 30, 2023","Sunday, April 30, 2023",April,2,2023,Residential,Colorado,Utah,8812,1,1,70,3,3,TRUE,"$1,856.02 ",$463.82 ,$0 ,"$2,319.84 ","$1,379.70 ",$940.14 ,40.53,FALSE,No Claim,$0 ,1842,$26.33 ,15.06
PRO1002777,CUST0133,SC016,SC028,DRV0167,TRK0075,"Saturday, June 29, 2024","Tuesday, July 2, 2024","Tuesday, July 2, 2024",June,2,2024,Flatbed,Alabama,Minnesota,3790.9,4,1,125,3,3,TRUE,"$1,053.66 ",$198.98 ,$0 ,"$1,252.64 ",$923.82 ,$328.82 ,26.25,FALSE,No Claim,$0 ,1562,$33.04 ,1.1
PRO1002836,CUST0095,SC012,SC009,DRV0059,TRK0118,"Sunday, March 31, 2024","Wednesday, April 3, 2024","Wednesday, April 3, 2024",March,1,2024,Retail,Missouri,Ohio,16711.3,7,1,300,3,3,TRUE,"$1,424.40 ",$351.86 ,$0 ,"$1,776.26 ","$1,153.69 ",$622.57 ,35.05,FALSE,No Claim,$0 ,1026,$10.63 ,1.24
PRO1002843,CUST0238,SC010,SC020,DRV0117,TRK0002,"Sunday, September 24, 2023","Wednesday, September 27, 2023","Wednesday, September 27, 2023",September,3,2023,Retail,Pennsylvania,Texas,3817.7,3,1,400,3,3,TRUE,$927.20 ,$175.93 ,$0 ,"$1,103.13 ",$643.92 ,$459.21 ,41.63,FALSE,No Claim,$0 ,1509,$28.90 ,0.99
PRO1002959,CUST0178,SC028,SC015,DRV0103,TRK0024,"Wednesday, March 13, 2024","Saturday, March 16, 2024","Saturday, March 16, 2024",March,1,2024,Retail,Indiana,Alabama,16647.8,5,1,400,3,3,TRUE,"$3,951.58 ",$985.14 ,$0 ,"$4,936.72 ","$3,762.01 ","$1,174.71 ",23.8,FALSE,No Claim,$0 ,93,$29.65 ,3.93
PRO1002970,CUST0015,SC030,SC018,DRV0039,TRK0117,"Friday, March 31, 2023","Monday, April 3, 2023","Monday, April 3, 2023",March,1,2023,Retail,Kentucky,Pennsylvania,10965.9,7,1,175,3,3,TRUE,"$3,441.04 ",$717.20 ,$0 ,"$4,158.24 ","$2,570.86 ","$1,587.38 ",38.17,FALSE,No Claim,$0 ,2089,$37.92 ,6.95
PRO1002980,CUST0026,SC029,SC007,DRV0009,TRK0067,"Saturday, August 24, 2024","Tuesday, August 27, 2024","Tuesday, August 27, 2024",August,3,2024,Retail,Arizona,Ohio,2284.1,1,1,55,3,3,TRUE,$448.85 ,$112 ,$0 ,$560.85 ,$462.17 ,$98.68 ,17.59,FALSE,No Claim,$0 ,1392,$24.55 ,0.35
PRO1003035,CUST0053,SC002,SC005,DRV0032,TRK0008,"Friday, September 8, 2023","Monday, September 11, 2023","Monday, September 11, 2023",September,3,2023,Residential,Georgia,Tennessee,5627.2,2,1,125,3,3,TRUE,$815.26 ,$163.15 ,$0 ,$978.41 ,$649.90 ,$328.51 ,33.58,FALSE,No Claim,$0 ,1151,$17.39 ,0.67
PRO1003069,CUST0044,SC015,SC024,DRV0150,TRK0018,"Saturday, October 7, 2023","Tuesday, October 10, 2023","Tuesday, October 10, 2023",October,4,2023,Residential,Oregon,Indiana,10398.8,4,1,250,3,3,TRUE,"$1,613.19 ",$383.77 ,$0 ,"$1,996.95 ","$1,187.57 ",$809.38 ,40.53,FALSE,No Claim,$0 ,1807,$19.20 ,2.17
PRO1003096,CUST0284,SC011,SC023,DRV0071,TRK0143,"Sunday, January 7, 2024","Wednesday, January 10, 2024","Wednesday, January 10, 2024",January,1,2024,Trade Show,Washington,Tennessee,5268.7,1,1,175,3,3,TRUE,$530.86 ,$145.83 ,$0 ,$676.69 ,$395.09 ,$281.60 ,41.61,FALSE,No Claim,$0 ,1202,$12.84 ,0.61
PRO1003133,CUST0216,SC016,SC021,DRV0077,TRK0028,"Saturday, December 23, 2023","Tuesday, December 26, 2023","Tuesday, December 26, 2023",December,4,2023,Trade Show,Massachusetts,Minnesota,3576.6,1,1,50,3,3,TRUE,$292.77 ,$81.97 ,$0 ,$374.74 ,$264.69 ,$110.05 ,29.37,FALSE,No Claim,$0 ,1312,$10.48 ,0.36
PRO1003158,CUST0216,SC023,SC028,DRV0121,TRK0014,"Monday, March 11, 2024","Thursday, March 14, 2024","Thursday, March 14, 2024",March,1,2024,Residential,Alabama,Washington,16171.5,7,1,92.5,3,3,TRUE,"$1,633.86 ",$403.74 ,$0 ,"$2,037.61 ","$1,421.83 ",$615.78 ,30.22,FALSE,No Claim,$0 ,2145,$12.60 ,2.59
PRO1003172,CUST0064,SC013,SC029,DRV0174,TRK0013,"Thursday, March 2, 2023","Sunday, March 5, 2023","Sunday, March 5, 2023",March,1,2023,Residential,Ohio,North Carolina,8534,7,1,92.5,3,3,TRUE,"$1,837.08 ",$423.74 ,$0 ,"$2,260.82 ","$1,417.98 ",$842.84 ,37.28,FALSE,No Claim,$0 ,551,$26.49 ,1.61
PRO1003178,CUST0113,SC006,SC027,DRV0113,TRK0063,"Sunday, November 5, 2023","Wednesday, November 8, 2023","Wednesday, November 8, 2023",November,4,2023,Standard LTL,Oklahoma,California,8565.6,7,1,400,3,3,TRUE,"$2,266.45 ",$572.06 ,$0 ,"$2,838.50 ","$1,791.39 ","$1,047.11 ",36.89,FALSE,No Claim,$0 ,2462,$33.14 ,1.15
PRO1003183,CUST0247,SC025,SC013,DRV0074,TRK0065,"Sunday, September 8, 2024","Wednesday, September 11, 2024","Wednesday, September 11, 2024",September,3,2024,Time-Critical,North Carolina,Utah,10215.9,6,1,85,3,3,TRUE,"$2,498.58 ",$647.19 ,$0 ,"$3,145.77 ","$2,642.62 ",$503.15 ,15.99,FALSE,No Claim,$0 ,1366,$30.79 ,1.81
PRO1003262,CUST0155,SC029,SC003,DRV0109,TRK0053,"Thursday, March 14, 2024","Sunday, March 17, 2024","Sunday, March 17, 2024",March,1,2024,Standard LTL,Texas,Ohio,10390.8,4,1,55,3,3,TRUE,"$1,374.66 ",$308.50 ,$0 ,"$1,683.17 ","$1,199.39 ",$483.78 ,28.74,FALSE,No Claim,$0 ,2462,$16.20 ,4.35
PRO1003268,CUST0104,SC010,SC004,DRV0108,TRK0011,"Monday, July 3, 2023","Thursday, July 6, 2023","Thursday, July 6, 2023",July,3,2023,Flatbed,Illinois,Texas,5819.4,2,1,110,3,3,TRUE,"$1,718.02 ",$366.88 ,$0 ,"$2,084.89 ","$1,348.69 ",$736.20 ,35.31,FALSE,No Claim,$0 ,2003,$35.83 ,10.97
PRO1003366,CUST0103,SC008,SC013,DRV0075,TRK0083,"Monday, April 15, 2024","Thursday, April 18, 2024","Thursday, April 18, 2024",April,2,2024,Retail,North Carolina,Colorado,1898.4,6,1,175,3,3,TRUE,$618.69 ,$146.37 ,$0 ,$765.06 ,$633.99 ,$131.07 ,17.13,FALSE,No Claim,$0 ,756,$40.30 ,0.34
PRO1003424,CUST0277,SC009,SC002,DRV0014,TRK0130,"Monday, February 27, 2023","Thursday, March 2, 2023","Thursday, March 2, 2023",February,1,2023,Retail,Tennessee,Missouri,5450.4,5,1,300,3,3,TRUE,"$1,228.95 ",$290.62 ,$0 ,"$1,519.57 ",$939.46 ,$580.11 ,38.18,FALSE,No Claim,$0 ,1720,$27.88 ,2.43
PRO1003459,CUST0238,SC005,SC012,DRV0154,TRK0023,"Monday, November 27, 2023","Thursday, November 30, 2023","Thursday, November 30, 2023",November,4,2023,Residential,Ohio,Georgia,18054.5,1,1,70,3,3,TRUE,"$3,212.51 ",$746.27 ,$0 ,"$3,958.78 ","$2,238.39 ","$1,720.39 ",43.46,FALSE,No Claim,$0 ,1724,$21.93 ,4.91
PRO1003488,CUST0121,SC013,SC009,DRV0040,TRK0039,"Friday, February 16, 2024","Monday, February 19, 2024","Monday, February 19, 2024",February,1,2024,Retail,Missouri,North Carolina,8880.6,6,1,300,3,3,TRUE,"$1,887.83 ",$360.05 ,$0 ,"$2,247.88 ","$1,433.11 ",$814.77 ,36.25,FALSE,No Claim,$0 ,1122,$25.31 ,1.36
PRO1003518,CUST0084,SC026,SC012,DRV0049,TRK0041,"Tuesday, June 11, 2024","Friday, June 14, 2024","Friday, June 14, 2024",June,2,2024,Trade Show,Ohio,New Mexico,15301.7,1,1,92.5,3,3,TRUE,"$1,965.73 ",$539.79 ,$0 ,"$2,505.52 ","$1,696.39 ",$809.13 ,32.29,FALSE,No Claim,$0 ,256,$16.37 ,1.94
PRO1003549,CUST0090,SC018,SC011,DRV0174,TRK0061,"Saturday, November 4, 2023","Tuesday, November 7, 2023","Tuesday, November 7, 2023",November,4,2023,Standard LTL,Tennessee,Kentucky,16875.4,5,1,60,3,3,TRUE,"$4,838.92 ",$882.82 ,$0 ,"$5,721.74 ","$3,981.97 ","$1,739.77 ",30.41,FALSE,No Claim,$0 ,1912,$33.91 ,4.33
PRO1003558,CUST0238,SC030,SC006,DRV0133,TRK0098,"Saturday, October 21, 2023","Tuesday, October 24, 2023","Tuesday, October 24, 2023",October,4,2023,Time-Critical,California,Pennsylvania,2384.1,6,1,150,3,3,TRUE,$490.61 ,$125.83 ,$0 ,$616.45 ,$357.39 ,$259.06 ,42.02,FALSE,No Claim,$0 ,2340,$25.86 ,0.4
PRO1003613,CUST0292,SC018,SC001,DRV0106,TRK0018,"Monday, November 11, 2024","Thursday, November 14, 2024","Thursday, November 14, 2024",November,4,2024,Flatbed,Arkansas,Kentucky,274.7,6,1,85,3,3,TRUE,$46.02 ,$11.87 ,$0 ,$57.89 ,$43.43 ,$14.46 ,24.98,FALSE,No Claim,$0 ,689,$21.07 ,0.04
PRO1003627,CUST0019,SC013,SC025,DRV0027,TRK0076,"Saturday, March 9, 2024","Tuesday, March 12, 2024","Tuesday, March 12, 2024",March,1,2024,Trade Show,Utah,North Carolina,8932,1,1,125,3,3,TRUE,"$1,541.23 ",$311.25 ,$0 ,"$1,852.48 ","$1,366.26 ",$486.22 ,26.25,FALSE,No Claim,$0 ,1808,$20.74 ,0.9
PRO1003737,CUST0223,SC030,SC016,DRV0126,TRK0066,"Saturday, August 31, 2024","Tuesday, September 3, 2024","Tuesday, September 3, 2024",August,3,2024,Residential,Minnesota,Pennsylvania,11640.5,5,1,400,3,3,TRUE,"$3,819.15 ","$1,004.67 ",$0 ,"$4,823.82 ","$2,815 ","$2,008.82 ",41.64,FALSE,No Claim,$0 ,321,$41.44 ,2.84
PRO1003764,CUST0074,SC007,SC003,DRV0067,TRK0105,"Thursday, October 3, 2024","Sunday, October 6, 2024","Sunday, October 6, 2024",October,4,2024,Time-Critical,Texas,Arizona,13627,6,1,500,3,3,TRUE,"$2,264.51 ",$563.40 ,$0 ,"$2,827.91 ","$1,828.65 ",$999.26 ,35.34,FALSE,No Claim,$0 ,2050,$20.75 ,2.63
PRO1003767,CUST0127,SC027,SC005,DRV0057,TRK0089,"Thursday, April 18, 2024","Sunday, April 21, 2024","Sunday, April 21, 2024",April,2,2024,Standard LTL,Georgia,Oklahoma,11662.1,5,1,500,3,3,TRUE,"$3,008.47 ",$774.51 ,$0 ,"$3,782.98 ","$3,182.87 ",$600.11 ,15.86,FALSE,No Claim,$0 ,687,$32.44 ,8.35
PRO1003837,CUST0153,SC011,SC023,DRV0105,TRK0118,"Wednesday, September 20, 2023","Saturday, September 23, 2023","Saturday, September 23, 2023",September,3,2023,Flatbed,Washington,Tennessee,3605.2,7,1,150,3,3,TRUE,$623.38 ,$160.62 ,$0 ,$783.99 ,$637.21 ,$146.78 ,18.72,FALSE,No Claim,$0 ,670,$21.75 ,0.95
PRO1003885,CUST0219,SC003,SC017,DRV0160,TRK0120,"Sunday, October 15, 2023","Wednesday, October 18, 2023","Wednesday, October 18, 2023",October,4,2023,Trade Show,Missouri,Texas,13422.5,3,1,500,3,3,TRUE,"$2,614.85 ",$499.14 ,$0 ,"$3,113.99 ","$1,978.61 ","$1,135.38 ",36.46,FALSE,No Claim,$0 ,1394,$23.20 ,1.8
PRO1003999,CUST0025,SC023,SC006,DRV0156,TRK0122,"Tuesday, February 13, 2024","Friday, February 16, 2024","Friday, February 16, 2024",February,1,2024,Standard LTL,California,Washington,11958.4,4,1,85,3,3,TRUE,"$3,911.10 ",$814.34 ,$0 ,"$4,725.44 ","$3,986.42 ",$739.02 ,15.64,FALSE,No Claim,$0 ,1711,$39.52 ,2.24
PRO1004029,CUST0022,SC030,SC007,DRV0061,TRK0058,"Tuesday, July 30, 2024","Friday, August 2, 2024","Friday, August 2, 2024",July,3,2024,Time-Critical,Arizona,Pennsylvania,12134.6,2,1,500,3,3,TRUE,"$1,976.30 ",$444.60 ,$0 ,"$2,420.90 ","$1,735.22 ",$685.68 ,28.32,FALSE,No Claim,$0 ,1448,$19.95 ,9.35
PRO1004040,CUST0137,SC002,SC025,DRV0104,TRK0002,"Thursday, April 6, 2023","Sunday, April 9, 2023","Sunday, April 9, 2023",April,2,2023,Standard LTL,Utah,Tennessee,16532.6,6,1,110,3,3,TRUE,"$2,736.40 ",$621.26 ,$0 ,"$3,357.66 ","$2,223.97 ","$1,133.69 ",33.76,FALSE,No Claim,$0 ,1455,$20.31 ,1.49
PRO1004055,CUST0199,SC014,SC004,DRV0146,TRK0026,"Friday, June 21, 2024","Monday, June 24, 2024","Monday, June 24, 2024",June,2,2024,Standard LTL,Illinois,Michigan,6564.5,5,1,250,3,3,TRUE,"$1,480.60 ",$297.10 ,$0 ,"$1,777.70 ","$1,076.13 ",$701.57 ,39.47,FALSE,No Claim,$0 ,2275,$27.08 ,1.26
PRO1004063,CUST0240,SC006,SC021,DRV0142,TRK0019,"Friday, June 2, 2023","Monday, June 5, 2023","Monday, June 5, 2023",June,2,2023,Residential,Massachusetts,California,5044.8,6,1,250,3,3,TRUE,$721.08 ,$144.10 ,$0 ,$865.17 ,$726.22 ,$138.95 ,16.06,FALSE,No Claim,$0 ,585,$17.15 ,1.71
PRO1004120,CUST0195,SC004,SC012,DRV0166,TRK0090,"Monday, July 1, 2024","Thursday, July 4, 2024","Thursday, July 4, 2024",July,3,2024,Time-Critical,Ohio,Illinois,12176.9,6,1,92.5,3,3,TRUE,"$2,503.33 ",$558.84 ,$0 ,"$3,062.17 ","$2,080.93 ",$981.24 ,32.04,FALSE,No Claim,$0 ,1527,$25.15 ,2.36
PRO1004216,CUST0227,SC005,SC008,DRV0036,TRK0039,"Saturday, July 20, 2024","Tuesday, July 23, 2024","Tuesday, July 23, 2024",July,3,2024,Retail,Colorado,Georgia,2406.2,7,1,77.5,3,3,TRUE,$507.19 ,$95.73 ,$0 ,$602.92 ,$496.33 ,$106.59 ,17.68,FALSE,No Claim,$0 ,1098,$25.06 ,1.02
PRO1004239,CUST0233,SC005,SC004,DRV0185,TRK0003,"Sunday, August 13, 2023","Wednesday, August 16, 2023","Wednesday, August 16, 2023",August,3,2023,Retail,Illinois,Georgia,12396.7,4,1,175,3,3,TRUE,"$1,921.67 ",$392.10 ,$0 ,"$2,313.77 ","$1,566.60 ",$747.17 ,32.29,FALSE,No Claim,$0 ,1158,$18.66 ,2.51
PRO1004289,CUST0184,SC014,SC019,DRV0082,TRK0149,"Thursday, April 27, 2023","Sunday, April 30, 2023","Sunday, April 30, 2023",April,2,2023,Residential,Maryland,Michigan,4703.5,1,1,50,3,3,TRUE,"$1,108.47 ",$229.40 ,$0 ,"$1,337.88 ","$1,102.07 ",$235.81 ,17.63,FALSE,No Claim,$0 ,1778,$28.44 ,3.29
PRO1004329,CUST0129,SC027,SC029,DRV0159,TRK0013,"Thursday, March 28, 2024","Sunday, March 31, 2024","Sunday, March 31, 2024",March,1,2024,Flatbed,Ohio,Oklahoma,18168.6,4,1,110,3,3,TRUE,"$2,156.33 ",$434.01 ,$0 ,"$2,590.35 ","$1,441.89 ","$1,148.46 ",44.34,FALSE,No Claim,$0 ,2493,$14.26 ,1.16
PRO1004342,CUST0186,SC021,SC029,DRV0043,TRK0134,"Saturday, January 7, 2023","Tuesday, January 10, 2023","Tuesday, January 10, 2023",January,1,2023,Flatbed,Ohio,Massachusetts,7079.4,6,1,60,3,3,TRUE,"$1,239.76 ",$304.38 ,$0 ,"$1,544.15 ","$1,193.92 ",$350.23 ,22.68,FALSE,No Claim,$0 ,1560,$21.81 ,0.65
PRO1004380,CUST0024,SC013,SC011,DRV0053,TRK0010,"Wednesday, March 20, 2024","Saturday, March 23, 2024","Saturday, March 23, 2024",March,1,2024,Time-Critical,Tennessee,North Carolina,14001.5,6,1,65,3,3,TRUE,"$3,819.87 ",$706.91 ,$0 ,"$4,526.78 ","$2,754.44 ","$1,772.34 ",39.15,FALSE,No Claim,$0 ,1638,$32.33 ,2.83
PRO1004454,CUST0024,SC005,SC009,DRV0194,TRK0009,"Friday, October 4, 2024","Monday, October 7, 2024","Monday, October 7, 2024",October,4,2024,Time-Critical,Missouri,Georgia,10449.3,7,1,250,3,3,TRUE,"$2,725 ",$698.48 ,$0 ,"$3,423.48 ","$2,441.03 ",$982.45 ,28.7,FALSE,No Claim,$0 ,614,$32.76 ,2.69
PRO1004460,CUST0031,SC002,SC015,DRV0039,TRK0076,"Monday, May 8, 2023","Thursday, May 11, 2023","Thursday, May 11, 2023",May,2,2023,Retail,Indiana,Tennessee,19207.2,1,1,65,3,3,TRUE,"$2,271.36 ",$616.35 ,$0 ,"$2,887.71 ","$1,878.77 ","$1,008.94 ",34.94,FALSE,No Claim,$0 ,2034,$15.03 ,1.85
PRO1004461,CUST0018,SC028,SC011,DRV0021,TRK0070,"Thursday, April 4, 2024","Sunday, April 7, 2024","Sunday, April 7, 2024",April,2,2024,Retail,Tennessee,Alabama,9462.2,3,1,300,3,3,TRUE,"$1,229.56 ",$229.71 ,$0 ,"$1,459.27 ","$1,158.79 ",$300.48 ,20.59,FALSE,No Claim,$0 ,2314,$15.42 ,2.34
PRO1004464,CUST0138,SC030,SC001,DRV0013,TRK0068,"Friday, January 6, 2023","Monday, January 9, 2023","Monday, January 9, 2023",January,1,2023,Time-Critical,Arkansas,Pennsylvania,15887.2,2,1,55,3,3,TRUE,"$2,776.89 ",$561.14 ,$0 ,"$3,338.03 ","$2,659.26 ",$678.77 ,20.33,FALSE,No Claim,$0 ,2354,$21.01 ,5.26
PRO1004541,CUST0162,SC019,SC011,DRV0044,TRK0060,"Friday, July 26, 2024","Monday, July 29, 2024","Monday, July 29, 2024",July,3,2024,Residential,Tennessee,Maryland,11491.7,3,1,77.5,3,3,TRUE,"$3,672.11 ",$865.74 ,$0 ,"$4,537.85 ","$2,832.21 ","$1,705.64 ",37.59,FALSE,No Claim,$0 ,1589,$39.49 ,2.56
PRO1004542,CUST0024,SC008,SC016,DRV0050,TRK0136,"Sunday, January 14, 2024","Wednesday, January 17, 2024","Wednesday, January 17, 2024",January,1,2024,Time-Critical,Minnesota,Colorado,9052,5,1,250,3,3,TRUE,"$3,156.28 ",$868.52 ,$0 ,"$4,024.80 ","$3,125.25 ",$899.55 ,22.35,FALSE,No Claim,$0 ,2004,$44.46 ,6.45
PRO1004624,CUST0110,SC001,SC012,DRV0097,TRK0039,"Monday, October 21, 2024","Thursday, October 24, 2024","Thursday, October 24, 2024",October,4,2024,Standard LTL,Ohio,Arkansas,9132,2,1,70,3,3,TRUE,"$1,173.71 ",$287.19 ,$0 ,"$1,460.90 ","$1,172.30 ",$288.60 ,19.75,FALSE,No Claim,$0 ,1821,$16 ,1.66
PRO1004628,CUST0106,SC019,SC010,DRV0011,TRK0084,"Wednesday, September 25, 2024","Saturday, September 28, 2024","Saturday, September 28, 2024",September,3,2024,Trade Show,Texas,Maryland,17548.6,2,1,50,3,3,TRUE,"$3,160.65 ",$717.01 ,$0 ,"$3,877.65 ","$2,736.77 ","$1,140.88 ",29.42,FALSE,No Claim,$0 ,202,$22.10 ,3.26
PRO1004637,CUST0020,SC015,SC016,DRV0090,TRK0126,"Friday, January 20, 2023","Monday, January 23, 2023","Monday, January 23, 2023",January,1,2023,Time-Critical,Minnesota,Indiana,15725.6,4,1,60,3,3,TRUE,"$1,778.53 ",$471.29 ,$0 ,"$2,249.82 ","$1,633.06 ",$616.76 ,27.41,FALSE,No Claim,$0 ,2008,$14.31 ,3.44
PRO1004649,CUST0087,SC015,SC004,DRV0152,TRK0134,"Tuesday, March 28, 2023","Friday, March 31, 2023","Friday, March 31, 2023",March,1,2023,Time-Critical,Illinois,Indiana,6165.8,1,1,300,3,3,TRUE,"$1,185.64 ",$217.56 ,$0 ,"$1,403.20 ",$794.45 ,$608.75 ,43.38,FALSE,No Claim,$0 ,2482,$22.76 ,0.69
PRO1004764,CUST0086,SC026,SC019,DRV0169,TRK0124,"Tuesday, December 26, 2023","Friday, December 29, 2023","Friday, December 29, 2023",December,4,2023,Standard LTL,Maryland,New Mexico,15062.4,6,1,100,3,3,TRUE,"$1,703.84 ",$347.26 ,$0 ,"$2,051.10 ","$1,603.85 ",$447.25 ,21.81,FALSE,No Claim,$0 ,74,$13.62 ,14.76
PRO1004784,CUST0076,SC026,SC001,DRV0144,TRK0139,"Friday, August 4, 2023","Monday, August 7, 2023","Monday, August 7, 2023",August,3,2023,Time-Critical,Arkansas,New Mexico,6758.2,3,1,110,3,3,TRUE,"$1,922.60 ",$432.17 ,$0 ,"$2,354.77 ","$1,618.54 ",$736.23 ,31.27,FALSE,No Claim,$0 ,1580,$34.84 ,1.51
PRO1004796,CUST0171,SC024,SC008,DRV0188,TRK0090,"Saturday, November 9, 2024","Tuesday, November 12, 2024","Tuesday, November 12, 2024",November,4,2024,Retail,Colorado,Oregon,5465.2,7,1,65,3,3,TRUE,"$1,147.82 ",$304.13 ,$0 ,"$1,451.95 ","$1,002.05 ",$449.90 ,30.99,FALSE,No Claim,$0 ,2386,$26.57 ,0.73
PRO1004802,CUST0119,SC025,SC030,DRV0108,TRK0148,"Sunday, December 3, 2023","Wednesday, December 6, 2023","Wednesday, December 6, 2023",December,4,2023,Residential,Pennsylvania,Utah,4801,4,1,92.5,3,3,TRUE,$872.59 ,$193.93 ,$0 ,"$1,066.52 ",$695.05 ,$371.47 ,34.83,FALSE,No Claim,$0 ,601,$22.21 ,1.13
PRO1004821,CUST0141,SC008,SC014,DRV0057,TRK0119,"Saturday, March 25, 2023","Tuesday, March 28, 2023","Tuesday, March 28, 2023",March,1,2023,Time-Critical,Michigan,Colorado,13999.8,4,1,50,3,3,TRUE,"$1,504.81 ",$287.82 ,$0 ,"$1,792.63 ","$1,150.71 ",$641.92 ,35.81,FALSE,No Claim,$0 ,1116,$12.80 ,0.84
PRO1004910,CUST0105,SC007,SC017,DRV0044,TRK0150,"Wednesday, November 20, 2024","Saturday, November 23, 2024","Saturday, November 23, 2024",November,4,2024,Time-Critical,Missouri,Arizona,3465.6,4,1,250,3,3,TRUE,$834.82 ,$177.86 ,$0 ,"$1,012.68 ",$700.04 ,$312.64 ,30.87,FALSE,No Claim,$0 ,1997,$29.22 ,0.57
PRO1004928,CUST0122,SC023,SC024,DRV0006,TRK0111,"Wednesday, March 6, 2024","Saturday, March 9, 2024","Saturday, March 9, 2024",March,1,2024,Residential,Oregon,Washington,2055,5,1,125,3,3,TRUE,$629.24 ,$168.46 ,$0 ,$797.70 ,$532.95 ,$264.75 ,33.19,FALSE,No Claim,$0 ,1986,$38.82 ,2.09
PRO1000047,CUST0160,SC024,SC001,DRV0016,TRK0138,"Wednesday, December 20, 2023","Saturday, December 23, 2023","Saturday, December 23, 2023",December,4,2023,Standard LTL,Arkansas,Oregon,14850.5,48,12,85,3,3,TRUE,"$4,965.15 ","$1,178.15 ",$0 ,"$6,143.30 ","$3,956.36 ","$2,186.94 ",35.6,FALSE,No Claim,$0 ,827,$41.37 ,3.75
PRO1000071,CUST0205,SC005,SC011,DRV0129,TRK0100,"Tuesday, December 5, 2023","Friday, December 8, 2023","Friday, December 8, 2023",December,4,2023,Residential,Tennessee,Georgia,4100,43,10,300,3,3,TRUE,"$1,416.10 ",$271.72 ,$0 ,"$1,687.82 ","$1,179.23 ",$508.59 ,30.13,FALSE,No Claim,$0 ,588,$41.17 ,3.38
PRO1000089,CUST0147,SC010,SC020,DRV0090,TRK0027,"Thursday, May 18, 2023","Sunday, May 21, 2023","Sunday, May 21, 2023",May,2,2023,Standard LTL,Pennsylvania,Texas,12149.5,28,7,77.5,3,3,TRUE,"$2,712.13 ",$650.81 ,$0 ,"$3,362.94 ","$2,001.17 ","$1,361.77 ",40.49,FALSE,No Claim,$0 ,1160,$27.68 ,1.61
PRO1000173,CUST0120,SC021,SC002,DRV0030,TRK0010,"Monday, December 25, 2023","Thursday, December 28, 2023","Thursday, December 28, 2023",December,4,2023,Standard LTL,Tennessee,Massachusetts,8892.7,18,4,100,3,3,TRUE,"$1,334.58 ",$306.28 ,$0 ,"$1,640.86 ",$988.37 ,$652.49 ,39.77,FALSE,No Claim,$0 ,804,$18.45 ,0.77
PRO1000446,CUST0150,SC021,SC010,DRV0067,TRK0041,"Thursday, May 4, 2023","Sunday, May 7, 2023","Sunday, May 7, 2023",May,2,2023,Standard LTL,Texas,Massachusetts,12672.3,47,11,50,3,3,TRUE,"$1,526.24 ",$328.65 ,$0 ,"$1,854.89 ","$1,084.27 ",$770.62 ,41.55,FALSE,No Claim,$0 ,398,$14.64 ,0.81
PRO1000500,CUST0118,SC010,SC012,DRV0151,TRK0060,"Friday, June 30, 2023","Monday, July 3, 2023","Monday, July 3, 2023",June,2,2023,Time-Critical,Ohio,Texas,16276.5,22,5,200,3,3,TRUE,"$1,413.73 ",$386.31 ,$0 ,"$1,800.04 ","$1,011.30 ",$788.74 ,43.82,FALSE,No Claim,$0 ,347,$11.06 ,1.77
PRO1000509,CUST0296,SC028,SC009,DRV0199,TRK0128,"Saturday, November 4, 2023","Tuesday, November 7, 2023","Tuesday, November 7, 2023",November,4,2023,Trade Show,Missouri,Alabama,12945.4,15,3,300,3,3,TRUE,"$1,600.33 ",$350.97 ,$0 ,"$1,951.30 ","$1,084.67 ",$866.63 ,44.41,FALSE,No Claim,$0 ,527,$15.07 ,2.47
PRO1000536,CUST0097,SC006,SC027,DRV0098,TRK0145,"Tuesday, December 26, 2023","Friday, December 29, 2023","Friday, December 29, 2023",December,4,2023,Flatbed,Oklahoma,California,1375,17,4,50,3,3,TRUE,$310.51 ,$68.90 ,$0 ,$379.41 ,$284.55 ,$94.86 ,25,FALSE,No Claim,$0 ,398,$27.59 ,0.3
